StatusDate,Amount,StatusTime,location,state,city,zip,Y,X,zipA,monthn,year,day,compid,id
03Oct2017,12,12:15:00,3418,SC,Surfside Beach,29575,33.626586,-78.983446,-78.983446-33.626586,10,2017,3,4,1159
17Mar2014,927,3:32:00,3438,SC,Gaffney,29340,35.062322,-81.645437,-81.645437-35.062322,3,2014,17,4,1163
17Mar2014,493,3:37:00,3438,SC,Gaffney,29340,35.062322,-81.645437,-81.645437-35.062322,3,2014,17,4,1163
17Mar2014,323,3:42:00,3438,SC,Gaffney,29340,35.062322,-81.645437,-81.645437-35.062322,3,2014,17,4,1163
28Feb2018,45,17:52:00,3438,SC,Gaffney,29340,35.062322,-81.645437,-81.645437-35.062322,2,2018,28,4,1163
13Jun2017,114,16:43:00,3438,SC,Gaffney,29340,35.062322,-81.645437,-81.645437-35.062322,6,2017,13,4,1163
13Jan2018,37,9:52:00,3439,SC,Campobello,29322,35.118004,-82.126556,-82.126556-35.118004,1,2018,13,4,1164
05Nov2017,55,16:27:00,3441,SC,Prosperity,29127,34.182431,-81.52094,-81.52094-34.182431,11,2017,5,4,1166
29Mar2015,3,19:02:00,3441,SC,Prosperity,29127,34.182431,-81.52094,-81.52094-34.182431,3,2015,29,4,1166
30Mar2015,4,2:06:00,3441,SC,Prosperity,29127,34.182431,-81.52094,-81.52094-34.182431,3,2015,30,4,1166
08Feb2016,122,16:08:00,3445,MS,Vicksburg,39183,32.390993,-90.829096,-90.829096-32.390993,2,2016,8,4,1170
03Aug2016,158,10:28:00,3445,MS,Vicksburg,39183,32.390993,-90.829096,-90.829096-32.390993,8,2016,3,4,1170
24Mar2018,116,12:35:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,3,2018,24,4,1173
13Dec2014,53,19:27:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,12,2014,13,4,1173
18Dec2014,52,3:00:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,12,2014,18,4,1173
18Dec2014,61,3:05:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,12,2014,18,4,1173
18Dec2014,205,3:30:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,12,2014,18,4,1173
29Sep2016,156,23:39:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,9,2016,29,4,1173
30Sep2016,121,18:06:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,9,2016,30,4,1173
16Mar2014,75,4:10:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,3,2014,16,4,1173
22Apr2014,306,12:18:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,4,2014,22,4,1173
06Sep2017,78,5:42:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,9,2017,6,4,1173
18Jan2015,325,4:20:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,1,2015,18,4,1173
14Feb2015,338,14:42:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,2,2015,14,4,1173
07Jan2017,76,16:23:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,1,2017,7,4,1173
20Feb2018,302,12:33:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,2,2018,20,4,1173
09Mar2015,295,5:16:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,3,2015,9,4,1173
09Mar2015,214,5:46:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,3,2015,9,4,1173
11Mar2015,238,4:42:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,3,2015,11,4,1173
28Feb2018,277,22:03:00,3450,LA,Tallulah,71282,32.37468,-91.06548,-91.06548-32.37468,2,2018,28,4,1173
29Jul2015,9,13:45:00,3459,MS,Diberville,39540,30.459729,-88.948864,-88.948864-30.459729,7,2015,29,4,1178
03Aug2017,21,20:53:00,3459,MS,Diberville,39540,30.459729,-88.948864,-88.948864-30.459729,8,2017,3,4,1178
09Aug2017,33,19:26:00,3459,MS,Diberville,39540,30.459729,-88.948864,-88.948864-30.459729,8,2017,9,4,1178
24Aug2017,7,15:20:00,3459,MS,Diberville,39540,30.459729,-88.948864,-88.948864-30.459729,8,2017,24,4,1178
24Aug2017,6,15:27:00,3459,MS,Diberville,39540,30.459729,-88.948864,-88.948864-30.459729,8,2017,24,4,1178
24Aug2017,5,15:33:00,3459,MS,Diberville,39540,30.459729,-88.948864,-88.948864-30.459729,8,2017,24,4,1178
13Aug2015,22,11:33:00,3469,MS,Magee,39111,31.872919,-89.734963,-89.734963-31.872919,8,2015,13,4,1183
12Apr2017,10,8:58:00,3470,NC,Kannapolis,28083,35.483897,-80.599575,-80.599575-35.483897,4,2017,12,4,1184
12Apr2017,21,12:22:00,3470,NC,Kannapolis,28083,35.483897,-80.599575,-80.599575-35.483897,4,2017,12,4,1184
28Dec2014,483,2:31:00,3471,NC,Wilson,27896,35.75562,-77.944711,-77.944711-35.75562,12,2014,28,4,1185
30Dec2014,347,5:46:00,3471,NC,Wilson,27896,35.75562,-77.944711,-77.944711-35.75562,12,2014,30,4,1185
30Dec2014,90,8:43:00,3471,NC,Wilson,27896,35.75562,-77.944711,-77.944711-35.75562,12,2014,30,4,1185
29Apr2017,370,22:52:00,3471,NC,Wilson,27896,35.75562,-77.944711,-77.944711-35.75562,4,2017,29,4,1185
22Apr2017,38,14:38:00,3471,NC,Wilson,27896,35.75562,-77.944711,-77.944711-35.75562,4,2017,22,4,1185
24May2017,235,17:52:00,3471,NC,Wilson,27896,35.75562,-77.944711,-77.944711-35.75562,5,2017,24,4,1185
03Jun2017,224,21:45:00,3471,NC,Wilson,27896,35.75562,-77.944711,-77.944711-35.75562,6,2017,3,4,1185
24Jun2017,426,20:40:00,3471,NC,Wilson,27896,35.75562,-77.944711,-77.944711-35.75562,6,2017,24,4,1185
26Jan2017,28,19:05:00,3472,NC,Kinston,28504,35.275222,-77.589004,-77.589004-35.275222,1,2017,26,4,1186
18Dec2014,13,13:30:00,3478,VA,Blairs,24527,36.709193,-79.377666,-79.377666-36.709193,12,2014,18,4,1192
18Dec2014,6,14:34:00,3478,VA,Blairs,24527,36.709193,-79.377666,-79.377666-36.709193,12,2014,18,4,1192
13Apr2016,56,10:33:00,3479,NC,Garner,27529,35.684813,-78.60826,-78.60826-35.684813,4,2016,13,4,1193
07Jul2016,13,13:07:00,3479,NC,Garner,27529,35.684813,-78.60826,-78.60826-35.684813,7,2016,7,4,1193
02Mar2017,5,10:24:00,3481,NC,Fayetteville,28314,35.05772,-79.003491,-79.003491-35.05772,3,2017,2,4,1195
02Mar2017,5,10:29:00,3481,NC,Fayetteville,28314,35.05772,-79.003491,-79.003491-35.05772,3,2017,2,4,1195
30May2016,52,7:12:00,3485,SC,Columbia,29201,33.998223,-81.032546,-81.032546-33.998223,5,2016,30,4,1197
08May2015,125,16:30:00,3487,NC,Supply,28462,33.97272,-78.28986,-78.28986-33.97272,5,2015,8,4,1198
08Oct2016,115,8:00:00,3553,GA,Ringgold,30736,34.934373,-85.151128,-85.151128-34.934373,10,2016,8,4,1208
03Nov2016,112,15:14:00,3553,GA,Ringgold,30736,34.934373,-85.151128,-85.151128-34.934373,11,2016,3,4,1208
16May2016,15,23:03:00,3553,GA,Ringgold,30736,34.934373,-85.151128,-85.151128-34.934373,5,2016,16,4,1208
14Apr2014,152,21:20:00,3555,GA,Rossville,30741,34.958205,-85.295156,-85.295156-34.958205,4,2014,14,4,1209
23Sep2014,50,0:00:00,3561,GA,Ringgold,30736,34.934373,-85.151128,-85.151128-34.934373,9,2014,23,4,1210
14Mar2014,144,11:37:00,3561,GA,Ringgold,30736,34.934373,-85.151128,-85.151128-34.934373,3,2014,14,4,1210
21Oct2015,16,5:00:00,3622,GA,Ringgold,30736,34.934373,-85.151128,-85.151128-34.934373,10,2015,21,4,1218
22Nov2016,65,17:03:00,3622,GA,Ringgold,30736,34.934373,-85.151128,-85.151128-34.934373,11,2016,22,4,1218
04Oct2014,527,2:10:00,3644,GA,Acworth,30101,34.035593,-84.708375,-84.708375-34.035593,10,2014,4,4,1227
04Mar2014,93,13:10:00,3653,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,3,2014,4,4,1232
09May2016,102,17:16:00,3654,AL,Boaz,35957,34.1481,-86.14806,-86.14806-34.1481,5,2016,9,4,1233
19Jul2015,158,17:49:00,3655,GA,Rome,30165,34.282882,-85.237598,-85.237598-34.282882,7,2015,19,4,1234
19Jul2015,149,21:51:00,3655,GA,Rome,30165,34.282882,-85.237598,-85.237598-34.282882,7,2015,19,4,1234
21Jul2015,162,15:30:00,3655,GA,Rome,30165,34.282882,-85.237598,-85.237598-34.282882,7,2015,21,4,1234
21Jul2015,162,19:30:00,3655,GA,Rome,30165,34.282882,-85.237598,-85.237598-34.282882,7,2015,21,4,1234
20Sep2014,69,3:40:00,3656,GA,Dalton,30720,34.759673,-84.975973,-84.975973-34.759673,9,2014,20,4,1235
19Aug2015,31,21:49:00,3656,GA,Dalton,30720,34.759673,-84.975973,-84.975973-34.759673,8,2015,19,4,1235
19Aug2015,26,21:54:00,3656,GA,Dalton,30720,34.759673,-84.975973,-84.975973-34.759673,8,2015,19,4,1235
02Aug2014,176,2:22:00,3664,AL,Childersburg,35044,33.276643,-86.352253,-86.352253-33.276643,8,2014,2,4,1237
02Aug2014,9,0:00:00,3664,AL,Childersburg,35044,33.276643,-86.352253,-86.352253-33.276643,8,2014,2,4,1237
07Sep2017,102,19:19:00,3667,AL,Oxford,36203,33.602111,-85.835924,-85.835924-33.602111,9,2017,7,4,1239
18Jan2014,44,4:31:00,3668,AL,Fort Payne,35968,34.441634,-85.719381,-85.719381-34.441634,1,2014,18,4,1240
30Jan2014,258,20:38:00,3668,AL,Fort Payne,35968,34.441634,-85.719381,-85.719381-34.441634,1,2014,30,4,1240
12Nov2014,3,15:36:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,11,2014,12,4,1243
12Nov2014,94,15:47:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,11,2014,12,4,1243
12Nov2014,4,15:53:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,11,2014,12,4,1243
16Jul2014,162,14:31:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,7,2014,16,4,1243
10Nov2016,30,17:46:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,11,2016,10,4,1243
28Sep2017,233,23:33:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,9,2017,28,4,1243
29Oct2017,237,21:31:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,10,2017,29,4,1243
30Oct2017,298,9:18:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,10,2017,30,4,1243
08Nov2017,18,8:34:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,11,2017,8,4,1243
08Nov2017,43,11:02:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,11,2017,8,4,1243
06Jul2017,229,1:20:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,7,2017,6,4,1243
06Jul2017,151,20:39:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,7,2017,6,4,1243
15Dec2017,82,18:28:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,12,2017,15,4,1243
15Dec2017,98,18:37:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,12,2017,15,4,1243
21Dec2017,160,12:04:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,12,2017,21,4,1243
21Dec2017,225,14:33:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,12,2017,21,4,1243
24Dec2017,184,13:57:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,12,2017,24,4,1243
28Dec2017,354,15:29:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,12,2017,28,4,1243
08Jan2018,153,11:00:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,8,4,1243
08Jan2018,121,11:15:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,8,4,1243
12Jan2018,411,17:04:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,12,4,1243
15Jan2018,117,14:38:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,15,4,1243
17Jan2018,296,11:10:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,17,4,1243
18Jan2018,104,8:54:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,18,4,1243
23Jan2018,31,10:08:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,23,4,1243
23Jan2018,178,10:18:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,23,4,1243
23Jan2018,185,10:36:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,23,4,1243
23Jan2018,73,20:03:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,23,4,1243
26Jan2018,242,17:26:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,26,4,1243
19Jul2017,189,15:34:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,7,2017,19,4,1243
03Aug2017,205,10:00:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,8,2017,3,4,1243
03Aug2017,157,10:30:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,8,2017,3,4,1243
06Aug2017,216,0:15:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,8,2017,6,4,1243
06Aug2017,170,9:40:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,8,2017,6,4,1243
15Aug2017,200,10:03:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,8,2017,15,4,1243
30Aug2017,238,3:17:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,8,2017,30,4,1243
30Aug2017,112,10:44:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,8,2017,30,4,1243
17Aug2017,234,15:13:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,8,2017,17,4,1243
30Jan2018,109,10:12:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,30,4,1243
31Jan2018,222,19:43:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,1,2018,31,4,1243
04Mar2018,59,22:57:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,3,2018,4,4,1243
27Feb2017,122,9:41:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,2,2017,27,4,1243
01Mar2017,107,15:55:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,3,2017,1,4,1243
17Mar2017,97,12:59:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,3,2017,17,4,1243
06Apr2017,73,10:20:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,4,2017,6,4,1243
11Apr2017,58,16:21:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,4,2017,11,4,1243
12Apr2017,91,20:33:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,4,2017,12,4,1243
08May2017,68,7:36:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,5,2017,8,4,1243
08May2017,131,8:40:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,5,2017,8,4,1243
25May2017,208,9:59:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,5,2017,25,4,1243
30May2017,221,10:06:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,5,2017,30,4,1243
01Jun2017,206,8:51:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,6,2017,1,4,1243
01Jun2017,140,9:13:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,6,2017,1,4,1243
23Jun2017,217,17:10:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,6,2017,23,4,1243
13Jun2017,209,8:51:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,6,2017,13,4,1243
13Jun2017,120,9:21:00,3672,AL,Birmingham,35234,33.53596,-86.802701,-86.802701-33.53596,6,2017,13,4,1243
15Aug2016,301,9:53:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,8,2016,15,4,1246
18Jun2014,373,23:13:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,6,2014,18,4,1246
23Aug2016,196,15:34:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,8,2016,23,4,1246
23Aug2016,213,23:45:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,8,2016,23,4,1246
25Aug2016,132,15:40:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,8,2016,25,4,1246
31Aug2016,329,4:22:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,8,2016,31,4,1246
28Sep2016,226,12:17:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,9,2016,28,4,1246
07Oct2016,148,11:31:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,10,2016,7,4,1246
12Oct2016,228,3:37:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,10,2016,12,4,1246
02Nov2016,245,17:25:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,11,2016,2,4,1246
27Mar2014,289,20:18:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,3,2014,27,4,1246
22Apr2015,305,17:08:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,4,2015,22,4,1246
22Feb2018,363,17:29:00,3675,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,2,2018,22,4,1246
18Nov2016,17,16:22:00,3677,AL,Huntsville,35806,34.7573,-86.678606,-86.678606-34.7573,11,2016,18,4,1247
02Jul2016,16,11:31:00,3680,AL,Birmingham,35204,33.520297,-86.838364,-86.838364-33.520297,7,2016,2,4,1249
17Mar2016,15,23:37:00,3680,AL,Birmingham,35204,33.520297,-86.838364,-86.838364-33.520297,3,2016,17,4,1249
12Mar2017,35,16:23:00,3680,AL,Birmingham,35204,33.520297,-86.838364,-86.838364-33.520297,3,2017,12,4,1249
10Mar2017,42,9:47:00,3680,AL,Birmingham,35204,33.520297,-86.838364,-86.838364-33.520297,3,2017,10,4,1249
10Mar2017,24,16:07:00,3680,AL,Birmingham,35204,33.520297,-86.838364,-86.838364-33.520297,3,2017,10,4,1249
19Jun2014,144,11:22:00,3682,AL,Pelham,35124,33.30186,-86.7918,-86.7918-33.30186,6,2014,19,4,1251
25Sep2014,438,7:10:00,3682,AL,Pelham,35124,33.30186,-86.7918,-86.7918-33.30186,9,2014,25,4,1251
13Dec2014,7,22:34:00,3682,AL,Pelham,35124,33.30186,-86.7918,-86.7918-33.30186,12,2014,13,4,1251
14Dec2014,11,6:31:00,3682,AL,Pelham,35124,33.30186,-86.7918,-86.7918-33.30186,12,2014,14,4,1251
14Dec2014,14,18:21:00,3682,AL,Pelham,35124,33.30186,-86.7918,-86.7918-33.30186,12,2014,14,4,1251
14Dec2014,29,20:52:00,3682,AL,Pelham,35124,33.30186,-86.7918,-86.7918-33.30186,12,2014,14,4,1251
28Nov2017,9,22:14:00,3682,AL,Pelham,35124,33.30186,-86.7918,-86.7918-33.30186,11,2017,28,4,1251
28Nov2017,27,22:23:00,3682,AL,Pelham,35124,33.30186,-86.7918,-86.7918-33.30186,11,2017,28,4,1251
18Mar2015,277,2:56:00,3682,AL,Pelham,35124,33.30186,-86.7918,-86.7918-33.30186,3,2015,18,4,1251
17Mar2015,56,20:54:00,3682,AL,Pelham,35124,33.30186,-86.7918,-86.7918-33.30186,3,2015,17,4,1251
26Jan2014,208,0:41:00,3686,AL,Scottsboro,35768,34.91655,-86.08791,-86.08791-34.91655,1,2014,26,4,1254
26Jan2014,55,0:48:00,3686,AL,Scottsboro,35768,34.91655,-86.08791,-86.08791-34.91655,1,2014,26,4,1254
27Jan2017,38,11:20:00,3686,AL,Scottsboro,35768,34.91655,-86.08791,-86.08791-34.91655,1,2017,27,4,1254
28Aug2014,222,2:06:00,3693,SC,North Charleston,29406,32.92896,-80.02842,-80.02842-32.92896,8,2014,28,4,1261
27Sep2014,226,17:28:00,3695,MS,Senatobia,38668,34.65318,-89.86986,-89.86986-34.65318,9,2014,27,4,1263
22Apr2014,19,8:51:00,3705,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,4,2014,22,4,1266
25Apr2014,7,11:45:00,3705,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,4,2014,25,4,1266
26Apr2014,5,21:11:00,3705,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,4,2014,26,4,1266
27Apr2014,29,21:25:00,3705,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,4,2014,27,4,1266
17Apr2014,48,9:24:00,3705,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,4,2014,17,4,1266
17Apr2014,50,9:29:00,3705,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,4,2014,17,4,1266
17Sep2016,22,22:59:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,9,2016,17,4,1269
17Sep2016,177,23:05:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,9,2016,17,4,1269
17Sep2016,179,23:11:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,9,2016,17,4,1269
17Sep2016,115,23:14:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,9,2016,17,4,1269
17Sep2016,62,23:19:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,9,2016,17,4,1269
31Oct2017,740,23:02:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,10,2017,31,4,1269
31Oct2017,349,23:19:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,10,2017,31,4,1269
04Dec2017,282,4:43:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,12,2017,4,4,1269
16Feb2017,368,23:30:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,2,2017,16,4,1269
08Apr2017,341,22:38:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,4,2017,8,4,1269
19Apr2017,462,2:20:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,4,2017,19,4,1269
02Jun2017,256,23:48:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,6,2017,2,4,1269
22Jun2017,132,23:48:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,6,2017,22,4,1269
22Jun2017,106,23:53:00,3708,VA,Wytheville,24382,36.94526,-81.089071,-81.089071-36.94526,6,2017,22,4,1269
14Nov2016,26,19:14:00,3710,VA,Austinville,24312,36.819859,-80.870189,-80.870189-36.819859,11,2016,14,4,1271
15Jan2017,105,1:01:00,3710,VA,Austinville,24312,36.819859,-80.870189,-80.870189-36.819859,1,2017,15,4,1271
07Oct2015,18,21:43:00,3712,VA,Bland,24315,37.142078,-81.013829,-81.013829-37.142078,10,2015,7,4,1272
01Nov2017,52,1:18:00,3713,VA,Staunton,24401,38.153156,-79.078684,-79.078684-38.153156,11,2017,1,4,1273
01Nov2017,30,1:03:00,3713,VA,Staunton,24401,38.153156,-79.078684,-79.078684-38.153156,11,2017,1,4,1273
10Dec2017,90,18:50:00,3713,VA,Staunton,24401,38.153156,-79.078684,-79.078684-38.153156,12,2017,10,4,1273
14Jan2017,112,19:46:00,3713,VA,Staunton,24401,38.153156,-79.078684,-79.078684-38.153156,1,2017,14,4,1273
15Feb2017,61,20:50:00,3713,VA,Staunton,24401,38.153156,-79.078684,-79.078684-38.153156,2,2017,15,4,1273
15Feb2017,53,20:55:00,3713,VA,Staunton,24401,38.153156,-79.078684,-79.078684-38.153156,2,2017,15,4,1273
25Feb2017,93,21:20:00,3713,VA,Staunton,24401,38.153156,-79.078684,-79.078684-38.153156,2,2017,25,4,1273
09Mar2017,129,19:15:00,3713,VA,Staunton,24401,38.153156,-79.078684,-79.078684-38.153156,3,2017,9,4,1273
09Mar2017,9,10:02:00,3713,VA,Staunton,24401,38.153156,-79.078684,-79.078684-38.153156,3,2017,9,4,1273
20May2017,61,20:45:00,3713,VA,Staunton,24401,38.153156,-79.078684,-79.078684-38.153156,5,2017,20,4,1273
20May2017,56,20:40:00,3713,VA,Staunton,24401,38.153156,-79.078684,-79.078684-38.153156,5,2017,20,4,1273
23Feb2014,143,23:37:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,2,2014,23,4,1278
23Feb2014,138,23:50:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,2,2014,23,4,1278
25Feb2014,142,18:40:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,2,2014,25,4,1278
27Feb2014,302,2:24:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,2,2014,27,4,1278
27Feb2014,126,2:39:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,2,2014,27,4,1278
27Feb2014,254,3:03:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,2,2014,27,4,1278
23Jul2014,15,15:20:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,7,2014,23,4,1278
04Jan2018,13,14:01:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,1,2018,4,4,1278
04Jan2018,7,17:19:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,1,2018,4,4,1278
16Jan2018,4,9:42:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,1,2018,16,4,1278
16Jan2018,5,10:54:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,1,2018,16,4,1278
12Feb2018,15,9:41:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,2,2018,12,4,1278
15Feb2018,4,9:59:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,2,2018,15,4,1278
15Feb2018,11,10:05:00,3728,AL,Tuscaloosa,35405,33.157819,-87.51716,-87.51716-33.157819,2,2018,15,4,1278
14Jan2014,177,6:41:00,3730,AL,Northport,35476,33.255087,-87.586136,-87.586136-33.255087,1,2014,14,4,1279
