state,city,zip,Y,X,compid,id
KS,Ottawa,66067,38.607557,-95.267627,1,2046
NM,Las Cruces,88004,32.333848,-106.719414,1,2047
OK,Norman,73072,35.229803,-97.504824,1,2048
TX,Amarillo,79110,35.149965,-101.872798,1,2049
NM,Tucumcari,88401,35.169863,-103.720274,1,2050
OK,Lawton,73501,34.61124,-98.39599,1,2051
TX,Luling,78648,29.678992,-97.646226,1,2052
AZ,Eloy/Casa Grande,85131,32.74132,-111.58537,1,2053
OK,Ardmore,73401,34.33249,-97.33532,1,2054
AR,Morrilton,72110,35.23866,-92.67108,1,2055
OK,Atoka,74525,34.385284,-96.13211,1,2056
TX,Wichita Falls,76301,33.911774,-98.4986,1,2057
TX,Ranger,76470,32.457305,-98.688287,1,2058
AR,Ozark,72949,35.490486,-93.83857,1,2059
AZ,Kingman,86401,35.52402,-113.99268,1,2060
TX,Weatherford,76086,32.787926,-97.817546,1,2061
OK,Okemah,74859,35.43146,-96.305173,1,2062
AR,Palestine,72372,34.95207,-90.904029,1,2063
NM,Lordsburg,88045,32.347258,-108.708739,1,2064
AR,Prescott,71857,33.802675,-93.377033,1,2065
AZ,Joseph City,86032,34.964299,-110.330963,1,2066
TX,Mt. Vernon,75457,33.180969,-95.227426,1,2067
AZ,Buckeye,85326,33.382557,-112.568263,1,2068
TX,Ft. Worth,76140,32.612498,-97.271398,1,2069
MO,Joplin,64804,37.064704,-94.509874,1,2070
TX,Rockwall,75087,32.89932,-96.41208,1,2071
TX,Edinburg,78541,26.295361,-98.16343,1,2072
NM,Santa Rosa,88435,34.936606,-104.684358,1,2073
AZ,Quartzsite,85346,33.666731,-114.214619,1,2074
TX,Van Horn,75790,32.52924,-95.63749,1,2075
TX,Fairfield,75840,31.722324,-96.157345,1,2076
LA,Minden,71055,32.617484,-93.281086,1,2077
TX,Lufkin,75901,31.330215,-94.721876,1,2078
KY,Richmond,40475,37.76341,-84.300058,1,2079
IL,Dwight,60420,41.089777,-88.426759,1,2080
TX,Cleveland,77328,30.341748,-95.086861,1,2081
TX,Dallas,75232,32.65564,-96.842603,1,2082
OK,Chouteau,74337,36.189386,-95.333812,1,2083
AZ,Gila Bend,85337,32.984592,-112.679461,1,2084
TX,Edna,77957,28.97418,-96.64992,1,2085
TX,Encinal,78019,28.038753,-99.353485,1,2086
TX,Anna,75409,33.345806,-96.577245,1,2087
CO,Bennett,80102,39.751155,-104.448047,1,2088
ID,Post Falls,83854,47.74092,-116.9448,1,2089
OK,Boise City,73933,36.730203,-102.507607,1,2090
KY,Waddy,40076,38.149878,-85.06148,1,2091
AL,Steele,35987,33.928976,-86.174926,1,2092
VA,Toms Brook,22660,38.949385,-78.43084,1,2093
TN,Dandridge,37725,36.020059,-83.419087,1,2094
GA,Jackson,30233,33.294108,-83.965048,1,2095
NC,Marion,28752,35.674582,-82.017112,1,2096
NE,Aurora,68818,40.85508,-98.0127,1,2097
WY,Wamsutter,82336,41.62957,-108.26482,1,2098
GA,Waco,30182,33.642788,-85.234357,1,2099
OR,Roseburg,97470,43.223282,-123.36627,1,2100
MO,Matthews,63867,36.757869,-89.587967,1,2101
TN,Christiana,30737,35.71,-86.39944,1,2102
TX,Houston,77013,29.795292,-95.23979,1,2103
FL,Ormond Beach,32174,29.289955,-81.123815,1,2104
VA,Skippers,23879,36.588846,-77.542319,1,2105
IL,Ina,62846,38.15239,-88.904498,1,2106
IN,Pittsboro,46167,39.878885,-86.469256,1,2107
GA,Dublin,31021,32.542986,-82.909684,1,2108
KY,Corbin,40701,36.937489,-84.114901,1,2109
IL,Roscoe,61073,42.423292,-88.992945,1,2110
IN,Marion,46952,40.573842,-85.666492,1,2111
PA,Mifflinville,18631,41.029799,-76.308789,1,2112
GA,Tifton,31794,31.460118,-83.509086,1,2113
SC,Orangeburg,29115,33.581944,-80.818056,1,2114
TX,Kingsville,78363,27.514425,-97.86085,1,2115
AZ,Chandler,85226,33.306009,-111.919281,1,2116
NM,Clovis,88101,34.40538,-103.24842,1,2117
TN,Baxter,38544,36.156092,-85.640158,1,2118
TX,Hutchins,75141,32.645353,-96.707711,1,2119
OH,Burbank,44214,40.946706,-81.998141,1,2120
SC,Ft. Mill,29708,35.006322,-80.942526,1,2121
ID,Heyburn,83336,42.562718,-113.763959,1,2122
UT,Cedar City,84720,37.713174,-113.085548,1,2123
MI,Marshall,49068,42.268198,-84.942961,1,2124
MN,Albert Lea,56007,43.650835,-93.371347,1,2125
GA,Richmond Hill,31324,31.875724,-81.284127,1,2126
TX,Odessa,79766,31.812902,-102.338633,1,2127
NV,Las Vegas,89105,36.171909,-115.139969,1,2128
MO,Rolla,65401,37.950864,-91.763227,1,2129
TX,Three Rivers,78071,28.356491,-98.135804,1,2130
MS,Toomsuba,39364,32.43162,-88.4661,1,2131
TN,Memphis,38118,35.048583,-89.925961,1,2132
WI,Oakdale,54660,43.9941,-90.45972,1,2133
TN,Columbia,38401,35.609931,-87.048941,1,2134
MO,Boonville,65233,38.964646,-92.743139,1,2135
KY,Calvert City,42029,37.019627,-88.347552,1,2136
AZ,Yuma,85365,32.672337,-114.502398,1,2137
IL,Utica,61373,41.38694,-88.997371,1,2138
OH,Jeffersonville,43128,39.65666,-83.573926,1,2139
SD,Fargo,58102,46.893312,-96.798609,1,2140
GA,Thomson,30824,33.468374,-82.498017,1,2141
IN,Memphis,47143,38.471919,-85.766289,1,2142
OH,N. Baltimore,45872,41.189235,-83.669819,1,2143
CO,Fountain,80817,38.698619,-104.696917,1,2144
PA,Hamburg,19526,40.55,-76.016667,1,2145
GA,Emerson,30121,34.228469,-84.789525,1,2146
KY,Horse Cave,42749,37.185069,-85.878778,1,2147
IA,Newton,50208,41.697096,-93.046897,1,2148
LA,Vinton,70668,30.190438,-93.581492,1,2149
FL,Ocala,34482,29.229052,-82.306676,1,2150
TN,Charleston,37310,35.258306,-84.868393,1,2151
NV,Wells,89835,41.108927,-114.965942,1,2152
PA,Jonestown,17038,40.410665,-76.486339,1,2153
IL,LeRoy,61752,40.346851,-88.76692,1,2154
AL,Clanton,35046,32.839427,-86.623504,1,2155
TN,Dickson,37055,36.083188,-87.428235,1,2156
OH,Hubbard,44425,41.163813,-80.581187,1,2157
SC,Dillon,29536,34.414774,-79.364457,1,2158
OR,Ontario,97914,44.052879,-116.984744,1,2159
OK,Colbert,74730,33.93633,-96.430353,1,2160
CA,Barstow,92311,34.887322,-117.037597,1,2161
TX,Hearne,77859,30.876381,-96.596524,1,2162
GA,Hogansville,30230,33.166257,-84.943787,1,2163
CO,Hudson,80642,40.077349,-104.641907,1,2164
WV,Ripley,25271,38.814793,-81.707302,1,2165
FL,Lee,32059,30.365439,-83.263804,1,2166
TX,Rhome,76078,33.046961,-97.472602,1,2167
AL,Falkville,35622,34.381767,-86.903816,1,2168
CA,Tulare,93274,36.208357,-119.341083,1,2169
KY,Sanders,41083,38.664881,-84.996614,1,2170
IL,Greenville,62246,38.888242,-89.407911,1,2171
OK,Hinton,73047,35.473849,-98.355464,1,2172
AZ,Lake Havasu,86404,34.518339,-114.324094,1,2173
SC,Fair Play,29643,34.524647,-83.042855,1,2174
MS,Batesville,38606,34.316846,-89.949955,1,2175
OH,Conneaut,44030,41.931936,-80.581103,1,2176
NE,N. Platte,69101,41.133414,-100.771684,1,2177
IN,St. Paul,47272,39.430872,-85.633781,1,2178
CA,Tehachapi,93561,35.135575,-118.527991,1,2179
MS,McComb,39648,31.16238,-90.38442,1,2180
IN,Demotte,46310,41.184919,-87.209975,1,2181
IL,Kankakee,60901,41.113633,-87.860293,1,2182
SC,Newberry,29108,34.277092,-81.618636,1,2183
SC,Blacksburg,29702,35.11567,-81.513969,1,2184
MS,Tupelo,38804,34.286982,-88.683036,1,2185
VA,Lambsburg,24351,36.579012,-80.780164,1,2186
TX,Baytown,77521,29.795863,-94.973054,1,2187
MS,Biloxi,39532,30.461218,-88.949246,1,2188
NY,Binghamton,13904,42.12906,-75.82182,1,2189
NJ,Bordentown,8505,40.12842,-74.71686,1,2190
GA,Brunswick,31520,31.178679,-81.489022,1,2191
PA,Carlisle,17013,40.203056,-77.313611,1,2192
CA,Corning,96021,39.926419,-122.190031,1,2193
IA,DesMoines,50325,41.604998,-93.747731,1,2194
NC,Dunn,28334,35.310491,-78.619199,1,2195
WA,Ellensburg,98926,46.999556,-120.542589,1,2196
IN,Haubstadt,47639,38.1846,-87.62592,1,2197
FL,Fort Pierce,34945,27.42497,-80.450133,1,2198
IN,Gary,46408,41.539202,-87.365937,1,2199
KY,Grayson,41143,38.329825,-82.936538,1,2200
TX,Houston,77009,29.796922,-95.368503,1,2201
MS,Flowood,39232,32.289828,-90.181404,1,2202
SC,Lexington,29073,33.927355,-81.216327,1,2203
IA,Shelby,51570,41.519002,-95.452367,1,2204
OH,Dayton,45417,39.75581,-84.240573,1,2205
TN,Nashville,37207,36.222188,-86.773002,1,2206
WI,Oak Creek,53154,42.88606,-87.903062,1,2207
VA,Ruther Glen,22546,38.007807,-77.545616,1,2208
UT,Salt Lake City,84116,40.785043,-111.930074,1,2209
CA,Santa Nella,95322,37.1889,-120.9861,1,2210
SD,Sioux Falls,57104,43.556226,-96.734063,1,2211
TX,El Paso,79821,31.970939,-106.597447,1,2212
WA,Tacoma,98424,47.23836,-122.36202,1,2213
OR,Troutdale,97060,45.527631,-122.397778,1,2214
AR,West Memphis,72304,35.14639,-90.18444,1,2215
IN,Whiteland,46184,39.555508,-86.091336,1,2216
OK,Pauls Valley,73075,34.759938,-97.206699,1,2217
FL,Cottondale,32431,30.798181,-85.373699,1,2218
WA,Napavine,98532,46.63908,-123.01572,1,2219
KS,Ellis,67637,38.938253,-99.562205,1,2220
OH,Perrysburg,43551,41.542639,-83.597702,1,2221
AR,Little Rock,72210,34.712586,-92.457803,1,2222
MO,Strafford,65757,37.271244,-93.115517,1,2223
IN,Whitestown,46075,39.982382,-86.35094,1,2224
AZ,Benson,85602,31.965389,-110.296656,1,2225
MO,St. Louis,63147,38.695585,-90.223216,1,2226
TX,Sequin,78155,29.56666,-97.965413,1,2227
TX,Comfort,78013,29.984861,-98.839637,1,2228
AL,Jasper,35501,33.842149,-87.274833,1,2229
FL,Ft. Pierce,34945,27.42497,-80.450133,1,2230
TX,Willis,77318,30.452396,-95.537675,1,2231
VA,La Crosse,23950,36.752222,-78.046389,1,2232
FL,Jasper,32052,30.517247,-82.950317,1,2233
TX,Natalia,78059,29.18564,-98.853745,1,2234
TX,Leary,75503,33.461416,-94.072824,1,2235
ND,Williston,58801,48.41687,-103.82386,1,2236
TX,Sweetwater,79556,32.46594,-100.38624,1,2237
IA,Davenport,52806,41.571562,-90.60316,1,2238
ID,Idaho Falls,83402,43.496857,-112.113288,1,2239
IA,Sioux City,51111,42.425511,-96.375133,1,2240
TN,Lenoir City,37771,35.792702,-84.266138,1,2241
TX,Deer Park,77536,29.696919,-95.112428,1,2242
TX,Weimar,78962,29.68566,-96.7284,1,2243
OK,Choctaw,73020,35.461457,-97.263145,1,2244
MO,Bloomsdale,63627,38.033035,-90.256122,1,2245
TN,Jasper,37347,35.06928,-85.6023,1,2246
TX,Pecos,79772,31.375544,-103.523013,1,2247
FL,North Ft. Myers,33917,26.704114,-81.853949,1,2248
MO,Eagleville,64420,40.483158,-94.288233,1,2249
NC,Salisbury,28146,35.630497,-80.432818,1,2250
WA,Ritzville,99169,47.125853,-118.377738,1,2251
CO,Grand Junction,81505,39.107861,-108.607362,1,2252
UT,Springville,84663,40.162967,-111.60305,1,2253
LA,Rayne,70578,30.234611,-92.266913,1,2254
TX,Oglesby,61348,41.291493,-89.048588,1,2255
AL,Moody,35004,33.59212,-86.497541,1,2256
PA,Londenberry,17057,40.204159,-76.734268,1,2257
MD,Cumberland,21502,39.596959,-78.834511,1,2258
CA,Lodi,95242,38.127032,-121.322128,1,2259
TX,Andrews,79714,32.32711,-102.548597,1,2260
TX,Ft. Stockton,79735,30.887216,-102.881646,1,2261
IN,Angola,46703,41.66718,-84.98964,1,2262
AZ,Williams,86046,35.289747,-112.161649,1,2263
AR,Searcy,72143,35.25228,-91.84926,1,2264
KS,Dodge City,67801,37.757785,-100.018943,1,2265
MS,Indianola,38751,33.452442,-90.645728,1,2266
VA,Franklin,23851,36.672869,-76.940007,1,2267
FL,Defuniak Springs,32435,30.719521,-86.121763,1,2268
MS,Columbus,39702,33.438653,-88.346866,1,2269
AL,Ozark,36360,31.443324,-85.646911,1,2270
AL,Shorter,36075,32.406725,-85.954678,1,2271
IL,Hamel,62046,38.889943,-89.846942,1,2272
AL,Tuscumbia,35674,34.725279,-87.697761,1,2273
UT,Salina,84654,38.951768,-111.860719,1,2274
IL,New Baden,62265,38.497891,-89.664427,1,2275
MO,Neosho,64850,36.863757,-94.373223,1,2276
WI,Fond du Lac,54937,43.808088,-88.480729,1,2277
TX,Lubbock,79404,33.553575,-101.821365,1,2278
IN,Woodburn,46797,41.130094,-84.866509,1,2279
OH,Bidwell,45614,38.928707,-82.254397,1,2280
MS,Gulfport,39503,30.4731,-89.15382,1,2281
IN,Pendleton,46064,39.99252,-85.77294,1,2282
IN,Knightstown,46148,39.794447,-85.525839,1,2283
SD,Box Elder,57719,44.116272,-103.078498,1,2284
FL,Jacksonville,32218,30.461492,-81.625786,1,2285
OK,Guthrie,73044,35.864031,-97.424514,1,2286
OH,Springfield,45502,39.925374,-83.824327,1,2287
IL,South Holland,60473,41.598979,-87.596242,1,2288
AR,Jonesboro,72404,35.800265,-90.714862,1,2289
KS,McPherson,67460,38.38716,-97.65654,1,2290
TX,Denton,76207,33.237391,-97.180102,1,2291
TX,Baird,79504,32.395547,-99.397885,1,2292
NY,Canaan,12029,42.391057,-73.400428,1,2293
MO,Bridgeton,63044,38.76078,-90.41286,1,2294
VA,Meadowview,24361,36.766293,-81.85565,1,2295
NM,Albuquerque,87121,35.016799,-106.755725,1,2296
MO,Harrisonville,64701,38.629786,-94.326071,1,2297
TX,Hungerford,77448,29.310181,-96.097046,1,2298
KY,Sadieville,40370,38.387033,-84.533895,1,2299
MS,Poplarville,39470,30.87972,-89.58846,1,2300
FL,Hawthorne,32640,29.591884,-82.112532,1,2301
MO,Bevier,63532,39.750077,-92.56252,1,2302
WI,Menomonie,54751,44.877251,-91.923866,1,2303
TX,Midland,79706,31.989044,-102.073733,1,2304
AL,Prichard,36612,30.75129,-88.110308,1,2305
NE,Sidney,69162,41.13132,-103.03158,1,2306
TX,Dumas,79029,35.862274,-101.966232,1,2307
FL,Davenport,33897,28.199309,-81.61863,1,2308
TX,Italy,76651,32.181612,-96.885798,1,2309
TN,White House,37188,36.484055,-86.687263,1,2310
OK,Enid,73701,36.405255,-97.874299,1,2311
NE,Ennis,68064,41.312896,-96.347618,1,2312
KS,Liberal,69701,37.04306,-100.92056,1,2313
IN,Plymouth,46563,41.348915,-86.328202,1,2314
AR,Alma,72921,35.486757,-94.227174,1,2315
OK,Nowata,74048,36.697172,-95.639359,1,2316
WI,Dekorra,53955,43.393535,-89.413257,1,2317
OK,Texhoma,73949,36.508709,-101.775332,1,2318
MS,Lake,39092,32.340473,-89.356039,1,2319
WI,Wilson Township,53081,43.741822,-87.728355,1,2320
TN,Dyersburg,38024,36.039737,-89.384816,1,2321
TX,Hereford,79045,34.821088,-102.402643,1,2322
MO,Sikeston,63801,36.889917,-89.578212,1,2323
CO,Burlington,80807,39.304827,-102.246973,1,2324
KS,Belleville,66935,39.822698,-97.630773,1,2325
OK,Valliant,74764,34.00026,-95.092994,1,2326
CO,Brush,80723,40.250157,-103.619204,1,2327
OR,Boardman,97818,45.810948,-119.695417,1,2328
TX,Van,75790,32.52924,-95.63749,1,2329
CO,Eads,81036,38.463,-102.65286,1,2330
OK,Union City,73090,35.395797,-97.93531,1,2331
TX,Scott City,67871,38.47902,-100.89144,1,2332
KS,Holcomb,67851,38.005295,-100.984166,1,2333
SC,Cayce,29033,33.965536,-81.069156,1,2334
OK,Watts,74964,36.116613,-94.660947,1,2335
AZ,Tolleson,85353,33.413557,-112.273803,1,2336
AR,Pine Bluff,71601,34.20168,-91.929399,1,2337
TX,Quanah,97818,45.810948,-119.695417,1,2338
LA,Port Barre,70577,30.541871,-91.96395,1,2339
IN,Terre Haute,47802,39.42715,-87.391878,1,2340
TX,Angleton,77515,29.168122,-95.425065,1,2341
NC,Mebane,27302,36.089915,-79.285944,1,2342
MO,New London,63459,39.586253,-91.398191,1,2343
IA,Floyd,50435,43.127067,-92.736859,1,2344
AR,Blytheville,72315,35.94318,-89.89932,1,2345
TX,Sinton,78387,28.033412,-97.505169,1,2346
TX,Domino,75572,33.17526,-94.1523,1,2347
OK,Okmulgee,74447,35.623341,-95.970246,1,2348
NE,Syracuse,68446,40.658087,-96.183226,1,2349
MS,West Point,39773,33.62958,-88.66428,1,2350
TX,Paris,75460,33.665531,-95.543795,1,2351
MT,Hardin,59034,45.714719,-107.61874,1,2352
NE,Norfolk,68701,42.033639,-97.421914,1,2353
WA,Prosser,99350,46.203527,-119.766249,1,2354
MD,Hagerstown,21742,39.657087,-77.709741,1,2355
FL,Moore Haven,33471,26.83404,-81.10405,1,2356
IA,Ellsworth,50075,42.31337,-93.580699,1,2357
IL,Knoxville,61448,40.906224,-90.279802,1,2358
UT,Brigham City,84302,41.53608,-112.0488,1,2359
IL,So. Jacksonville,62650,39.730959,-90.238625,1,2360
IL,Greenup,62428,39.202222,-88.041111,1,2361
OH,Circleville,43113,39.594775,-82.936458,1,2362
NV,Ely,89301,39.38196,-114.88344,1,2363
KS,Chanute,66720,37.64082,-95.46498,1,2364
OH,Upper Sandusky,43351,40.81548,-83.31012,1,2365
TN,Ramer,38367,35.052884,-88.638071,1,2366
KS,Cunningham,67035,37.66674,-98.40258,1,2367
TX,Beaumont,77705,29.9694,-94.1553,1,2368
NC,Newton,28658,35.658361,-81.233412,1,2369
GA,Macon,31216,32.730819,-83.683586,1,2370
MS,Magee,39111,31.872919,-89.734963,1,2371
MI,Capac,48014,43.023996,-82.92432,1,2372
IA,Waterloo,50701,42.478356,-92.367856,1,2373
KS,South Hutchinson,67502,38.102658,-97.919629,1,2374
IA,Pacific Junction,51561,41.020858,-95.79767,1,2375
VA,Talleysville (New Kent),23140,37.443403,-77.056714,1,2376
FL,Bushnell,33513,28.661872,-82.114026,1,2377
OH,Bellville,44813,40.610016,-82.51793,1,2378
OK,Newcastle,73065,35.249529,-97.626363,1,2379
TX,Bridgeport,76426,33.151387,-97.821373,1,2380
KY,Elizabethtown,42701,37.707586,-85.861867,1,2381
VA,Disputanta,23842,37.15295,-77.237944,1,2382
AL,Hope Hull,36043,32.230319,-86.367123,1,2383
TX,Troy,76579,31.204456,-97.308221,1,2384
LA,Boyce,71409,31.30986,-92.70708,1,2385
TX,Alma,75119,32.339376,-96.566955,1,2386
NM,Belen,87002,34.656448,-106.759548,1,2387
OK,Randlett,73562,34.177916,-98.434828,1,2388
